,country,target_date,target
0,Finland,2021-08-27,7.0
1,Iraq,2021-08-27,525.0
2,Czechia,2021-08-27,7.0
3,Mauritius,2021-08-27,0.0
4,Austria,2021-08-27,14.0
5,Holy See,2021-08-27,0.0
6,Germany,2021-08-27,126.0
7,Kosovo,2021-08-27,98.0
8,Serbia,2021-08-27,56.0
9,"Korea, South",2021-08-27,63.0
10,Papua New Guinea,2021-08-27,0.0
11,Cote d'Ivoire,2021-08-27,35.0
12,Indonesia,2021-08-27,7210.0
13,Namibia,2021-08-27,56.0
14,Sri Lanka,2021-08-27,1386.0
15,Grenada,2021-08-27,0.0
16,Syria,2021-08-27,28.0
17,Slovakia,2021-08-27,0.0
18,Jamaica,2021-08-27,105.0
19,Qatar,2021-08-27,0.0
20,Trinidad and Tobago,2021-08-27,49.0
21,Chad,2021-08-27,0.0
22,Colombia,2021-08-27,651.0
23,Madagascar,2021-08-27,0.0
24,Israel,2021-08-27,182.0
25,New Zealand,2021-08-27,0.0
26,Niger,2021-08-27,0.0
27,Switzerland,2021-08-27,40.31820811772195
28,Togo,2021-08-27,0.0
29,Vietnam,2021-08-27,2436.0
30,Seychelles,2021-08-27,0.0
31,Gambia,2021-08-27,0.0
32,Mongolia,2021-08-27,35.0
33,Burma,2021-08-27,861.0
34,Gabon,2021-08-27,0.0
35,Andorra,2021-08-27,0.0
36,Saint Lucia,2021-08-27,0.0
37,Lebanon,2021-08-27,28.0
38,Lithuania,2021-08-27,49.0
39,Saint Vincent and the Grenadines,2021-08-27,0.0
40,Senegal,2021-08-27,77.0
41,Ghana,2021-08-27,56.0
42,Nepal,2021-08-27,182.0
43,Kazakhstan,2021-08-27,0.0
44,Pakistan,2021-08-27,637.0
45,Liberia,2021-08-27,0.0
46,Solomon Islands,2021-08-27,0.0
47,Bulgaria,2021-08-27,238.0
48,Micronesia,2021-08-27,0.0
49,Jordan,2021-08-27,84.0
50,Mexico,2021-08-27,5929.0
51,Mauritania,2021-08-27,28.0
52,Timor-Leste,2021-08-27,14.0
53,Angola,2021-08-27,42.0
54,Uganda,2021-08-27,35.0
55,Turkey,2021-08-27,1624.0
56,Mali,2021-08-27,0.0
57,Guatemala,2021-08-27,441.0
58,North Macedonia,2021-08-27,189.0
59,Uruguay,2021-08-27,7.0
60,Luxembourg,2021-08-27,0.0
61,Kyrgyzstan,2021-08-27,35.0
62,Albania,2021-08-27,14.0
63,Nigeria,2021-08-27,56.0
64,Zambia,2021-08-27,21.0
65,Venezuela,2021-08-27,105.0
66,Iran,2021-08-27,4655.0
67,Brazil,2021-08-27,5327.0
68,Bhutan,2021-08-27,0.0
69,Saudi Arabia,2021-08-27,0.0
70,Fiji,2021-08-27,42.0
71,United Arab Emirates,2021-08-27,21.0
72,Central African Republic,2021-08-27,0.0
73,Laos,2021-08-27,0.0
74,Summer Olympics 2020,2021-08-27,0.0
75,Belize,2021-08-27,0.0
76,Estonia,2021-08-27,0.0
77,Singapore,2021-08-27,0.0
78,Bahamas,2021-08-27,0.0
