,country,target_date,target
0,Peru,2020-08-22,63056.0
1,Burkina Faso,2020-08-22,35.0
2,Uzbekistan,2020-08-22,3689.0
3,Portugal,2020-08-22,1533.0
4,Paraguay,2020-08-22,3297.0
5,Vietnam,2020-08-22,42.0
6,Germany,2020-08-22,11102.0
7,Nigeria,2020-08-22,2919.0
8,Timor-Leste,2020-08-22,0.0
9,El Salvador,2020-08-22,1785.0
10,Jamaica,2020-08-22,217.0
11,Belgium,2020-08-22,4018.0
12,Georgia,2020-08-22,70.0
13,Sri Lanka,2020-08-22,42.0
14,United Arab Emirates,2020-08-22,2737.0
15,Norway,2020-08-22,357.0
16,Comoros,2020-08-22,0.0
17,Senegal,2020-08-22,910.0
18,Ghana,2020-08-22,847.0
19,Syria,2020-08-22,567.0
20,Namibia,2020-08-22,1729.0
21,Guinea-Bissau,2020-08-22,0.0
22,Cabo Verde,2020-08-22,308.0
23,Sao Tome and Principe,2020-08-22,0.0
24,Armenia,2020-08-22,1106.0
25,Poland,2020-08-22,5145.0
26,Uganda,2020-08-22,462.0
27,Mauritius,2020-08-22,0.0
28,Turkey,2020-08-22,8841.0
29,Netherlands,2020-08-22,4165.0
30,Equatorial Guinea,2020-08-22,0.0
31,Benin,2020-08-22,0.0
32,Morocco,2020-08-22,10304.0
33,Bulgaria,2020-08-22,994.0
34,Dominica,2020-08-22,0.0
35,Hungary,2020-08-22,245.0
36,Bangladesh,2020-08-22,18165.0
37,Kosovo,2020-08-22,0.0
38,US,2020-08-22,308637.0
39,Chile,2020-08-22,12684.0
40,Slovakia,2020-08-22,560.0
41,Russia,2020-08-22,33866.0
42,Romania,2020-08-22,8323.0
43,Eritrea,2020-08-22,0.0
44,Guinea,2020-08-22,588.0
45,Venezuela,2020-08-22,6265.0
46,Kazakhstan,2020-08-22,1792.0
47,Togo,2020-08-22,133.0
48,Angola,2020-08-22,203.0
49,Iran,2020-08-22,15729.0
50,Brazil,2020-08-22,317261.0
51,Trinidad and Tobago,2020-08-22,399.0
52,Philippines,2020-08-22,30401.0
53,Croatia,2020-08-22,1533.0
54,Brunei,2020-08-22,0.0
55,Kenya,2020-08-22,2254.0
56,Singapore,2020-08-22,637.0
57,Iraq,2020-08-22,28651.0
58,Zambia,2020-08-22,1428.0
59,South Africa,2020-08-22,25844.0
60,Rwanda,2020-08-22,511.0
61,Nepal,2020-08-22,4767.0
62,Gambia,2020-08-22,791.0
63,Italy,2020-08-22,4494.0
64,Japan,2020-08-22,7161.0
65,Austria,2020-08-22,2065.0
66,South Sudan,2020-08-22,7.0
67,Ecuador,2020-08-22,6811.0
68,Honduras,2020-08-22,3934.0
69,Libya,2020-08-22,2849.0
70,Tajikistan,2020-08-22,252.0
71,Cuba,2020-08-22,308.0
72,Pakistan,2020-08-22,4291.0
73,Dominican Republic,2020-08-22,5348.0
74,Bahrain,2020-08-22,2583.0
75,Iceland,2020-08-22,56.0
76,Albania,2020-08-22,1085.0
77,"Korea, South",2020-08-22,2079.0
78,Lebanon,2020-08-22,4123.0
79,Burundi,2020-08-22,21.0
80,Mali,2020-08-22,77.0
81,Mexico,2020-08-22,40544.0
82,Bosnia and Herzegovina,2020-08-22,2233.0
83,Sudan,2020-08-22,427.0
84,Montenegro,2020-08-22,336.0
85,United Kingdom,2020-08-22,7777.0
86,San Marino,2020-08-22,0.0
87,Ethiopia,2020-08-22,9702.0
88,West Bank and Gaza,2020-08-22,2268.0
89,Saint Lucia,2020-08-22,0.0
90,Panama,2020-08-22,4221.0
91,Antigua and Barbuda,2020-08-22,0.0
92,Egypt,2020-08-22,861.0
93,Latvia,2020-08-22,21.0
94,Canada,2020-08-22,1687.0
95,Israel,2020-08-22,10920.0
96,Central African Republic,2020-08-22,0.0
97,Sweden,2020-08-22,1344.0
98,Ireland,2020-08-22,553.0
99,Lesotho,2020-08-22,0.0
100,Luxembourg,2020-08-22,406.0
101,Eswatini,2020-08-22,427.0
102,Bhutan,2020-08-22,21.0
103,Madagascar,2020-08-22,455.0
104,Holy See,2020-08-22,0.0
105,Cote d'Ivoire,2020-08-22,427.0
106,India,2020-08-22,482300.0
107,Uruguay,2020-08-22,70.0
108,Tanzania,2020-08-22,0.0
109,Saint Kitts and Nevis,2020-08-22,0.0
110,Indonesia,2020-08-22,14567.0
111,Laos,2020-08-22,0.0
112,Oman,2020-08-22,1134.0
113,Belarus,2020-08-22,1043.0
114,Burma,2020-08-22,35.0
115,Malta,2020-08-22,329.0
116,Malaysia,2020-08-22,63.0
117,Australia,2020-08-22,1505.0
118,Somalia,2020-08-22,7.0
119,Saudi Arabia,2020-08-22,9009.0
120,Botswana,2020-08-22,0.0
121,Bolivia,2020-08-22,8386.0
122,Afghanistan,2020-08-22,266.0
123,Argentina,2020-08-22,47880.0
124,Papua New Guinea,2020-08-22,70.0
125,Slovenia,2020-08-22,259.0
126,Malawi,2020-08-22,329.0
127,Cameroon,2020-08-22,119.0
128,Grenada,2020-08-22,0.0
129,Sierra Leone,2020-08-22,21.0
130,Ukraine,2020-08-22,14035.0
131,Thailand,2020-08-22,7.0
132,Barbados,2020-08-22,7.0
133,Mongolia,2020-08-22,0.0
134,Liechtenstein,2020-08-22,7.0
135,Bahamas,2020-08-22,553.0
136,Kyrgyzstan,2020-08-22,1274.0
137,Serbia,2020-08-22,1127.0
138,Fiji,2020-08-22,0.0
139,Switzerland,2020-08-22,1862.0
140,Jordan,2020-08-22,273.0
141,Costa Rica,2020-08-22,5096.0
142,Gabon,2020-08-22,0.0
143,Moldova,2020-08-22,3654.0
144,Spain,2020-08-22,46697.0
145,Denmark,2020-08-22,819.0
146,Kuwait,2020-08-22,4354.0
147,Maldives,2020-08-22,1015.0
148,Czechia,2020-08-22,1729.0
149,Congo (Brazzaville),2020-08-22,0.0
150,France,2020-08-22,7.0
151,Congo (Kinshasa),2020-08-22,140.0
152,Monaco,2020-08-22,0.0
153,Djibouti,2020-08-22,14.0
154,Chad,2020-08-22,21.0
155,Algeria,2020-08-22,2877.0
156,Niger,2020-08-22,0.0
157,Liberia,2020-08-22,7.0
158,Greece,2020-08-22,1519.0
159,Tunisia,2020-08-22,791.0
160,Cyprus,2020-08-22,77.0
161,Colombia,2020-08-22,80787.0
162,Finland,2020-08-22,203.0
163,Estonia,2020-08-22,56.0
164,Mauritania,2020-08-22,189.0
165,Seychelles,2020-08-22,0.0
166,Haiti,2020-08-22,196.0
167,Andorra,2020-08-22,0.0
168,Qatar,2020-08-22,1988.0
169,Belize,2020-08-22,301.0
170,Taiwan*,2020-08-22,7.0
171,Guatemala,2020-08-22,6405.0
172,Nicaragua,2020-08-22,0.0
173,North Macedonia,2020-08-22,798.0
174,Zimbabwe,2020-08-22,546.0
175,Lithuania,2020-08-22,210.0
176,Azerbaijan,2020-08-22,973.0
177,Guyana,2020-08-22,245.0
178,Mozambique,2020-08-22,490.0
179,Cambodia,2020-08-22,0.0
180,Saint Vincent and the Grenadines,2020-08-22,0.0
181,China,2020-08-22,343.0
182,Yemen,2020-08-22,49.0
183,Suriname,2020-08-22,553.0
184,New Zealand,2020-08-22,42.0
