,country,target_date,target
0,Peru,2020-11-09,17549.0
1,Burkina Faso,2020-11-09,77.0
2,Uzbekistan,2020-11-09,1610.0
3,Portugal,2020-11-09,38850.0
4,Paraguay,2020-11-09,3640.0
5,Vietnam,2020-11-09,14.0
6,Germany,2020-11-09,101570.0
7,Nigeria,2020-11-09,1085.0
8,Timor-Leste,2020-11-09,0.0
9,El Salvador,2020-11-09,0.0
10,Jamaica,2020-11-09,273.0
11,Belgium,2020-11-09,46347.0
12,Georgia,2020-11-09,19425.0
13,Sri Lanka,2020-11-09,2863.0
14,United Arab Emirates,2020-11-09,8022.0
15,Norway,2020-11-09,4242.0
16,Comoros,2020-11-09,0.0
17,Senegal,2020-11-09,70.0
18,Ghana,2020-11-09,812.0
19,Syria,2020-11-09,476.0
20,Namibia,2020-11-09,203.0
21,Guinea-Bissau,2020-11-09,0.0
22,Cabo Verde,2020-11-09,525.0
23,Sao Tome and Principe,2020-11-09,14.0
24,Armenia,2020-11-09,15470.0
25,Poland,2020-11-09,173495.0
26,Uganda,2020-11-09,1519.0
27,Mauritius,2020-11-09,0.0
28,Turkey,2020-11-09,17052.0
29,Netherlands,2020-11-09,48944.0
30,Equatorial Guinea,2020-11-09,0.0
31,Benin,2020-11-09,0.0
32,Morocco,2020-11-09,37786.0
33,Bulgaria,2020-11-09,26712.0
34,Dominica,2020-11-09,0.0
35,Hungary,2020-11-09,32711.0
36,Bangladesh,2020-11-09,10619.0
37,Kosovo,2020-11-09,4627.0
38,US,2020-11-09,831712.0
39,Chile,2020-11-09,10780.0
40,Slovakia,2020-11-09,13734.0
41,Russia,2020-11-09,140763.0
42,Romania,2020-11-09,60557.0
43,Eritrea,2020-11-09,0.0
44,Guinea,2020-11-09,224.0
45,Venezuela,2020-11-09,2688.0
46,Kazakhstan,2020-11-09,4137.0
47,Togo,2020-11-09,161.0
48,Angola,2020-11-09,1652.0
49,Iran,2020-11-09,62524.0
50,Brazil,2020-11-09,82901.0
51,Trinidad and Tobago,2020-11-09,77.0
52,Philippines,2020-11-09,14378.0
53,Croatia,2020-11-09,17360.0
54,Brunei,2020-11-09,0.0
55,Kenya,2020-11-09,7056.0
56,Singapore,2020-11-09,49.0
57,Iraq,2020-11-09,24976.0
58,Zambia,2020-11-09,343.0
59,South Africa,2020-11-09,11984.0
60,Rwanda,2020-11-09,84.0
61,Nepal,2020-11-09,20363.0
62,Gambia,2020-11-09,7.0
63,Italy,2020-11-09,228298.0
64,Japan,2020-11-09,6685.0
65,Austria,2020-11-09,45248.0
66,South Sudan,2020-11-09,0.0
67,Ecuador,2020-11-09,5075.0
68,Honduras,2020-11-09,1981.0
69,Libya,2020-11-09,6293.0
70,Tajikistan,2020-11-09,280.0
71,Cuba,2020-11-09,308.0
72,Pakistan,2020-11-09,10052.0
73,Dominican Republic,2020-11-09,3010.0
74,Bahrain,2020-11-09,1610.0
75,Iceland,2020-11-09,168.0
76,Albania,2020-11-09,3423.0
77,"Korea, South",2020-11-09,875.0
78,Lebanon,2020-11-09,12383.0
79,Burundi,2020-11-09,14.0
80,Mali,2020-11-09,168.0
81,Mexico,2020-11-09,38969.0
82,Bosnia and Herzegovina,2020-11-09,12432.0
83,Sudan,2020-11-09,266.0
84,Montenegro,2020-11-09,4774.0
85,United Kingdom,2020-11-09,163254.0
86,San Marino,2020-11-09,0.0
87,Ethiopia,2020-11-09,3185.0
88,West Bank and Gaza,2020-11-09,4074.0
89,Saint Lucia,2020-11-09,56.0
90,Panama,2020-11-09,5222.0
91,Antigua and Barbuda,2020-11-09,0.0
92,Egypt,2020-11-09,1456.0
93,Latvia,2020-11-09,2191.0
94,Canada,2020-11-09,30422.0
95,Israel,2020-11-09,3829.0
96,Central African Republic,2020-11-09,0.0
97,Sweden,2020-11-09,22386.0
98,Ireland,2020-11-09,3045.0
99,Lesotho,2020-11-09,0.0
100,Luxembourg,2020-11-09,4613.0
101,Eswatini,2020-11-09,91.0
102,Bhutan,2020-11-09,0.0
103,Madagascar,2020-11-09,0.0
104,Holy See,2020-11-09,0.0
105,Cote d'Ivoire,2020-11-09,84.0
106,India,2020-11-09,323771.0
107,Uruguay,2020-11-09,427.0
108,Tanzania,2020-11-09,0.0
109,Saint Kitts and Nevis,2020-11-09,0.0
110,Indonesia,2020-11-09,26446.0
111,Laos,2020-11-09,0.0
112,Oman,2020-11-09,2240.0
113,Belarus,2020-11-09,6888.0
114,Burma,2020-11-09,7497.0
115,Malta,2020-11-09,742.0
116,Malaysia,2020-11-09,7224.0
117,Australia,2020-11-09,56.0
118,Somalia,2020-11-09,0.0
119,Saudi Arabia,2020-11-09,2982.0
120,Botswana,2020-11-09,0.0
121,Bolivia,2020-11-09,602.0
122,Afghanistan,2020-11-09,602.0
123,Argentina,2020-11-09,74564.0
124,Papua New Guinea,2020-11-09,0.0
125,Slovenia,2020-11-09,10948.0
126,Malawi,2020-11-09,14.0
127,Cameroon,2020-11-09,0.0
128,Grenada,2020-11-09,0.0
129,Sierra Leone,2020-11-09,14.0
130,Ukraine,2020-11-09,68663.0
131,Thailand,2020-11-09,49.0
132,Barbados,2020-11-09,0.0
133,Mongolia,2020-11-09,14.0
134,Liechtenstein,2020-11-09,196.0
135,Bahamas,2020-11-09,273.0
136,Kyrgyzstan,2020-11-09,3745.0
137,Serbia,2020-11-09,15267.0
138,Fiji,2020-11-09,0.0
139,Switzerland,2020-11-09,65863.0
140,Jordan,2020-11-09,32606.0
141,Costa Rica,2020-11-09,7350.0
142,Gabon,2020-11-09,0.0
143,Moldova,2020-11-09,6545.0
144,Spain,2020-11-09,153356.0
145,Denmark,2020-11-09,7350.0
146,Kuwait,2020-11-09,5341.0
147,Maldives,2020-11-09,210.0
148,Czechia,2020-11-09,80864.0
149,Congo (Brazzaville),2020-11-09,0.0
150,France,2020-11-09,293846.0
151,Congo (Kinshasa),2020-11-09,224.0
152,Monaco,2020-11-09,126.0
153,Djibouti,2020-11-09,35.0
154,Chad,2020-11-09,35.0
155,Algeria,2020-11-09,4417.0
156,Niger,2020-11-09,21.0
157,Liberia,2020-11-09,14.0
158,Greece,2020-11-09,17129.0
159,Tunisia,2020-11-09,8659.0
160,Cyprus,2020-11-09,1218.0
161,Solomon Islands,2020-11-09,0.0
162,Colombia,2020-11-09,60858.0
163,Finland,2020-11-09,1659.0
164,Estonia,2020-11-09,1344.0
165,Mauritania,2020-11-09,140.0
166,Seychelles,2020-11-09,0.0
167,Haiti,2020-11-09,63.0
168,Andorra,2020-11-09,448.0
169,Qatar,2020-11-09,1582.0
170,Belize,2020-11-09,504.0
171,Taiwan*,2020-11-09,7.0
172,Guatemala,2020-11-09,3836.0
173,Nicaragua,2020-11-09,0.0
174,North Macedonia,2020-11-09,7889.0
175,Zimbabwe,2020-11-09,189.0
176,Lithuania,2020-11-09,7392.0
177,Azerbaijan,2020-11-09,9548.0
178,Guyana,2020-11-09,210.0
179,Mozambique,2020-11-09,644.0
180,Cambodia,2020-11-09,7.0
181,Saint Vincent and the Grenadines,2020-11-09,0.0
