,country,target_date,target
0,Fiji,2020-04-19,0.0
1,North Macedonia,2020-04-19,14.0
2,Afghanistan,2020-04-19,14.0
3,Monaco,2020-04-19,0.0
4,Tanzania,2020-04-19,0.0
5,Equatorial Guinea,2020-04-19,0.0
6,Jordan,2020-04-19,0.0
7,Congo (Brazzaville),2020-04-19,0.0
8,Uruguay,2020-04-19,0.0
9,Mozambique,2020-04-19,0.0
10,Serbia,2020-04-19,35.0
11,Colombia,2020-04-19,63.0
12,Montenegro,2020-04-19,0.0
13,Slovenia,2020-04-19,28.0
14,China,2020-04-19,0.0
15,Malaysia,2020-04-19,7.0
16,Bolivia,2020-04-19,7.0
17,Romania,2020-04-19,140.0
18,Cyprus,2020-04-19,0.0
19,Singapore,2020-04-19,0.0
20,Latvia,2020-04-19,0.0
21,Jamaica,2020-04-19,0.0
22,Guyana,2020-04-19,0.0
23,Cameroon,2020-04-19,14.0
24,Switzerland,2020-04-19,287.0
25,Gambia,2020-04-19,0.0
26,Bahrain,2020-04-19,0.0
27,Norway,2020-04-19,35.0
28,Cabo Verde,2020-04-19,0.0
29,Taiwan*,2020-04-19,0.0
30,West Bank and Gaza,2020-04-19,0.0
31,Mexico,2020-04-19,301.0
32,San Marino,2020-04-19,0.0
33,Bangladesh,2020-04-19,49.0
34,Cambodia,2020-04-19,0.0
35,Bulgaria,2020-04-19,14.0
36,Albania,2020-04-19,0.0
37,Sweden,2020-04-19,777.0
38,Ukraine,2020-04-19,56.0
39,Poland,2020-04-19,126.0
40,Ecuador,2020-04-19,126.0
41,Costa Rica,2020-04-19,0.0
42,Chad,2020-04-19,0.0
43,Azerbaijan,2020-04-19,7.0
44,Grenada,2020-04-19,0.0
45,Burma,2020-04-19,0.0
46,Kosovo,2020-04-19,0.0
47,Saint Kitts and Nevis,2020-04-19,0.0
48,Panama,2020-04-19,49.0
49,Kazakhstan,2020-04-19,7.0
50,India,2020-04-19,245.0
51,Dominica,2020-04-19,0.0
52,Trinidad and Tobago,2020-04-19,0.0
53,Nigeria,2020-04-19,7.0
54,Belize,2020-04-19,0.0
55,Somalia,2020-04-19,7.0
56,Guinea,2020-04-19,0.0
57,Turkey,2020-04-19,847.0
58,Laos,2020-04-19,0.0
59,Malta,2020-04-19,0.0
60,Ghana,2020-04-19,0.0
61,Saint Lucia,2020-04-19,0.0
62,Honduras,2020-04-19,28.0
63,Chile,2020-04-19,70.0
64,Cote d'Ivoire,2020-04-19,0.0
65,Czechia,2020-04-19,35.0
66,Tunisia,2020-04-19,7.0
67,Mali,2020-04-19,0.0
68,Zambia,2020-04-19,0.0
69,Benin,2020-04-19,0.0
70,Japan,2020-04-19,105.0
71,Italy,2020-04-19,3962.0
72,Mauritania,2020-04-19,0.0
73,El Salvador,2020-04-19,0.0
74,Sudan,2020-04-19,7.0
75,Lebanon,2020-04-19,0.0
76,US,2020-04-19,16121.0
77,Israel,2020-04-19,63.0
78,Georgia,2020-04-19,0.0
79,Dominican Republic,2020-04-19,42.0
80,Maldives,2020-04-19,0.0
81,Mauritius,2020-04-19,0.0
82,Uzbekistan,2020-04-19,0.0
83,Finland,2020-04-19,35.0
84,Lithuania,2020-04-19,7.0
85,Djibouti,2020-04-19,0.0
86,"Korea, South",2020-04-19,21.0
87,United Kingdom,2020-04-19,5474.0
88,Central African Republic,2020-04-19,0.0
89,Syria,2020-04-19,0.0
90,Guinea-Bissau,2020-04-19,0.0
91,Nepal,2020-04-19,0.0
92,Australia,2020-04-19,7.0
93,Iran,2020-04-19,644.0
94,Mongolia,2020-04-19,0.0
95,France,2020-04-19,5271.0
96,Sri Lanka,2020-04-19,0.0
97,Saint Vincent and the Grenadines,2020-04-19,0.0
98,Barbados,2020-04-19,0.0
99,Moldova,2020-04-19,35.0
100,Belarus,2020-04-19,21.0
101,United Arab Emirates,2020-04-19,21.0
102,Malawi,2020-04-19,0.0
103,New Zealand,2020-04-19,7.0
